# SignalP-5.0	Organism: euk	
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Q9KRV0	OTHER	0.000788	0.999212	
Q9KRV1	OTHER	0.002359	0.997641	
Q9KRV3	OTHER	0.000289	0.999711	
Q9KRV4	OTHER	0.013409	0.986591	
Q9KRV5	SP(Sec/SPI)	0.780829	0.219171	CS pos: 23-24. VSA-TT. Pr: 0.6653
Q9KRV6	OTHER	0.000304	0.999696	
Q9KRV9	OTHER	0.001029	0.998971	
Q9KRW0	OTHER	0.003515	0.996485	
Q9KRW1	SP(Sec/SPI)	0.937755	0.062245	CS pos: 27-28. SSA-DD. Pr: 0.3950
Q9KRW4	OTHER	0.001654	0.998346	
Q9KRW6	OTHER	0.000971	0.999029	
Q9KRW7	OTHER	0.001556	0.998444	
Q9KRW8	OTHER	0.001860	0.998140	
Q9KRW9	OTHER	0.088275	0.911725	
Q9KRX0	OTHER	0.100089	0.899911	
Q9KRX1	OTHER	0.001933	0.998067	
Q9KRX3	OTHER	0.008597	0.991403	
Q9KRX5	OTHER	0.000277	0.999723	
Q9KRX7	OTHER	0.189716	0.810284	
Q9KRX8	OTHER	0.000882	0.999118	
Q9KRX9	OTHER	0.002831	0.997169	
Q9KRY0	OTHER	0.000877	0.999123	
Q9KRY2	OTHER	0.002947	0.997053	
Q9KRY3	OTHER	0.005418	0.994582	
Q9KRY4	OTHER	0.004901	0.995099	
Q9KRY5	OTHER	0.008006	0.991994	
Q9KRY8	SP(Sec/SPI)	0.705687	0.294313	CS pos: 37-38. LSA-NN. Pr: 0.2994
Q9KRZ0	OTHER	0.005784	0.994216	
Q9KRZ1	OTHER	0.001119	0.998881	
Q9KRZ4	OTHER	0.002559	0.997441	
Q9KRZ6	OTHER	0.003109	0.996891	
Q9KRZ8	SP(Sec/SPI)	0.996728	0.003272	CS pos: 24-25. ANA-AL. Pr: 0.9597
Q9KS03	OTHER	0.126139	0.873861	
Q9KS04	SP(Sec/SPI)	0.801237	0.198763	CS pos: 31-32. TLA-DD. Pr: 0.7626
Q9KS05	OTHER	0.000796	0.999204	
Q9KS06	OTHER	0.002073	0.997927	
Q9KS07	OTHER	0.002320	0.997680	
Q9KS08	OTHER	0.014214	0.985786	
Q9KS11	OTHER	0.012331	0.987669	
Q9KS13	OTHER	0.000720	0.999280	
Q9KS17	OTHER	0.000913	0.999087	
Q9KS18	OTHER	0.125800	0.874200	
Q9KS20	OTHER	0.081453	0.918547	
Q9KS21	OTHER	0.085257	0.914743	
Q9KS23	OTHER	0.021011	0.978989	
Q9KS25	OTHER	0.049033	0.950967	
Q9KS26	OTHER	0.303545	0.696455	
Q9KS28	OTHER	0.001087	0.998913	
Q9KS30	SP(Sec/SPI)	0.994672	0.005328	CS pos: 22-23. ALA-QQ. Pr: 0.9507
Q9KS31	OTHER	0.068322	0.931678	
Q9KS32	OTHER	0.001025	0.998975	
Q9KS38	OTHER	0.001317	0.998683	
Q9KS39	OTHER	0.001205	0.998795	
Q9KS40	OTHER	0.160538	0.839462	
Q9KS41	SP(Sec/SPI)	0.998780	0.001220	CS pos: 18-19. CST-NP. Pr: 0.7935
Q9KS44	OTHER	0.001030	0.998970	
Q9KS47	OTHER	0.016988	0.983012	
Q9KS48	OTHER	0.030360	0.969640	
Q9KS49	OTHER	0.126653	0.873347	
Q9KS52	OTHER	0.000942	0.999058	
Q9KS53	OTHER	0.002542	0.997458	
Q9KS54	OTHER	0.009211	0.990789	
Q9KS56	OTHER	0.001505	0.998495	
Q9KS57	OTHER	0.000323	0.999677	
Q9KS58	OTHER	0.000445	0.999555	
Q9KS60	OTHER	0.000770	0.999230	
Q9KS62	OTHER	0.000392	0.999608	
Q9KS64	OTHER	0.000603	0.999397	
Q9KS65	OTHER	0.000978	0.999022	
Q9KS68	OTHER	0.038822	0.961178	
Q9KS69	OTHER	0.003711	0.996289	
Q9KS70	OTHER	0.001605	0.998395	
Q9KS72	OTHER	0.005953	0.994047	
Q9KS73	OTHER	0.002933	0.997067	
Q9KS74	OTHER	0.040417	0.959583	
Q9KS75	SP(Sec/SPI)	0.999260	0.000740	CS pos: 19-20. AMA-DS. Pr: 0.9489
Q9KS76	OTHER	0.001483	0.998517	
Q9KS78	OTHER	0.001311	0.998689	
Q9KS79	OTHER	0.000272	0.999728	
Q9KS80	OTHER	0.004028	0.995972	
Q9KS81	OTHER	0.046068	0.953932	
Q9KS82	OTHER	0.002810	0.997190	
Q9KS84	OTHER	0.000756	0.999244	
Q9KS85	OTHER	0.002447	0.997553	
Q9KS86	OTHER	0.004696	0.995304	
Q9KS88	OTHER	0.000658	0.999342	
Q9KS89	OTHER	0.108933	0.891067	
Q9KS90	OTHER	0.113346	0.886654	
Q9KS91	OTHER	0.000532	0.999468	
Q9KS95	OTHER	0.000830	0.999170	
Q9KS97	SP(Sec/SPI)	0.973930	0.026070	CS pos: 25-26. ASA-AE. Pr: 0.7180
Q9KS99	OTHER	0.000643	0.999357	
Q9KSA0	OTHER	0.000422	0.999578	
Q9KSA2	OTHER	0.002713	0.997287	
Q9KSA7	OTHER	0.051790	0.948210	
Q9KSA8	OTHER	0.003637	0.996363	
Q9KSB3	OTHER	0.002866	0.997134	
Q9KSB5	OTHER	0.000758	0.999242	
Q9KSB6	OTHER	0.002915	0.997085	
Q9KSB7	OTHER	0.000742	0.999258	
Q9KSB8	OTHER	0.002722	0.997278	
Q9KSB9	OTHER	0.000708	0.999292	
Q9KSC3	OTHER	0.000935	0.999065	
Q9KSC4	SP(Sec/SPI)	0.940167	0.059833	CS pos: 24-25. SLA-AD. Pr: 0.8181
Q9KSC5	OTHER	0.001925	0.998075	
Q9KSC6	OTHER	0.010821	0.989179	
Q9KSC7	OTHER	0.002228	0.997772	
Q9KSC8	SP(Sec/SPI)	0.636340	0.363660	CS pos: 29-30. CST-HH. Pr: 0.2739
Q9KSC9	SP(Sec/SPI)	0.998711	0.001289	CS pos: 20-21. VQA-ET. Pr: 0.9761
Q9KSD0	OTHER	0.007428	0.992572	
Q9KSD2	OTHER	0.001745	0.998255	
Q9KSD4	OTHER	0.038853	0.961147	
Q9KSD5	OTHER	0.002696	0.997304	
Q9KSD6	SP(Sec/SPI)	0.677162	0.322838	CS pos: 29-30. VMA-KR. Pr: 0.6127
Q9KSD8	OTHER	0.000495	0.999505	
Q9KSE0	OTHER	0.001838	0.998162	
Q9KSE1	OTHER	0.000500	0.999500	
Q9KSE3	OTHER	0.037424	0.962576	
Q9KSE4	OTHER	0.016463	0.983537	
Q9KSE6	OTHER	0.394598	0.605402	
Q9KSE7	OTHER	0.001945	0.998055	
Q9KSE8	OTHER	0.000359	0.999641	
Q9KSF0	OTHER	0.000416	0.999584	
Q9KSF1	OTHER	0.052119	0.947881	
Q9KSF3	OTHER	0.000483	0.999517	
Q9KSF4	OTHER	0.000995	0.999005	
Q9KSF5	OTHER	0.002344	0.997656	
Q9KSF8	SP(Sec/SPI)	0.729177	0.270823	CS pos: 22-23. VLA-GS. Pr: 0.2680
Q9KSG2	SP(Sec/SPI)	0.504187	0.495813	CS pos: 32-33. ANA-QS. Pr: 0.2562
Q9KSG4	OTHER	0.005661	0.994339	
Q9KSG5	OTHER	0.004097	0.995903	
Q9KSG6	OTHER	0.002061	0.997939	
Q9KSH0	OTHER	0.001460	0.998540	
Q9KSH7	OTHER	0.000915	0.999085	
Q9KSH8	OTHER	0.000884	0.999116	
Q9KSH9	OTHER	0.000325	0.999675	
Q9KSI0	SP(Sec/SPI)	0.705525	0.294475	CS pos: 20-21. ATA-SI. Pr: 0.4457
Q9KSI4	OTHER	0.000310	0.999690	
Q9KSI5	OTHER	0.000793	0.999207	
Q9KSI6	OTHER	0.031240	0.968760	
Q9KSI9	OTHER	0.169872	0.830128	
Q9KSJ0	SP(Sec/SPI)	0.998512	0.001488	CS pos: 18-19. CQS-AP. Pr: 0.8972
Q9KSJ1	SP(Sec/SPI)	0.992767	0.007233	CS pos: 20-21. ALA-TE. Pr: 0.9274
Q9KSJ2	OTHER	0.135547	0.864453	
Q9KSJ4	OTHER	0.001211	0.998789	
Q9KSJ5	OTHER	0.105348	0.894652	
Q9KSJ6	OTHER	0.003972	0.996028	
Q9KSK2	OTHER	0.001137	0.998863	
Q9KSK3	OTHER	0.001263	0.998737	
Q9KSK4	OTHER	0.002264	0.997736	
Q9KSK5	OTHER	0.067600	0.932400	
Q9KSK6	SP(Sec/SPI)	0.995733	0.004267	CS pos: 20-21. VSA-QQ. Pr: 0.8384
Q9KSK7	OTHER	0.002712	0.997288	
Q9KSK8	OTHER	0.032003	0.967997	
Q9KSK9	OTHER	0.000809	0.999191	
Q9KSL0	OTHER	0.000366	0.999634	
Q9KSL3	OTHER	0.003992	0.996008	
Q9KSL5	OTHER	0.032636	0.967364	
Q9KSL6	OTHER	0.002038	0.997962	
Q9KSM1	OTHER	0.000618	0.999382	
Q9KSM3	OTHER	0.002501	0.997499	
Q9KSM4	OTHER	0.225117	0.774883	
Q9KSM6	OTHER	0.003812	0.996188	
Q9KSM7	OTHER	0.003158	0.996842	
Q9KSM9	OTHER	0.013473	0.986527	
Q9KSN1	OTHER	0.005777	0.994223	
Q9KSN2	SP(Sec/SPI)	0.994692	0.005308	CS pos: 22-23. AMA-AV. Pr: 0.8373
Q9KSN3	OTHER	0.000471	0.999529	
Q9KSN5	OTHER	0.004567	0.995433	
Q9KSN8	OTHER	0.039610	0.960390	
Q9KSN9	OTHER	0.001263	0.998737	
Q9KSP3	OTHER	0.001490	0.998510	
Q9KSP6	OTHER	0.002539	0.997461	
Q9KSP8	OTHER	0.000223	0.999777	
Q9KSP9	SP(Sec/SPI)	0.997442	0.002558	CS pos: 20-21. SLA-NE. Pr: 0.9478
Q9KSQ0	OTHER	0.000828	0.999172	
Q9KSQ5	OTHER	0.001152	0.998848	
Q9KSQ7	OTHER	0.020540	0.979460	
Q9KSQ9	OTHER	0.036912	0.963088	
Q9KSR0	OTHER	0.000933	0.999067	
Q9KSR1	SP(Sec/SPI)	0.983580	0.016420	CS pos: 20-21. CQA-TQ. Pr: 0.8814
Q9KSR2	SP(Sec/SPI)	0.954824	0.045176	CS pos: 31-32. AAA-DD. Pr: 0.8774
Q9KSR3	OTHER	0.001360	0.998640	
Q9KSR4	OTHER	0.020950	0.979050	
Q9KSR5	OTHER	0.001225	0.998775	
Q9KSR7	OTHER	0.002130	0.997870	
Q9KSR9	OTHER	0.058031	0.941969	
Q9KSS0	OTHER	0.025058	0.974942	
Q9KSS2	OTHER	0.001706	0.998294	
Q9KSS3	OTHER	0.000922	0.999078	
Q9KSS8	OTHER	0.000697	0.999303	
Q9KST0	OTHER	0.006238	0.993762	
Q9KST1	OTHER	0.454173	0.545827	
Q9KST8	OTHER	0.002361	0.997639	
Q9KSU1	OTHER	0.200324	0.799676	
Q9KSU4	SP(Sec/SPI)	0.964285	0.035715	CS pos: 22-23. TNG-DE. Pr: 0.7210
Q9KSU5	SP(Sec/SPI)	0.694957	0.305043	CS pos: 22-23. TLS-VL. Pr: 0.3650
Q9KSU6	OTHER	0.000870	0.999130	
Q9KSU8	SP(Sec/SPI)	0.842262	0.157738	CS pos: 25-26. AVG-QI. Pr: 0.6883
Q9KSU9	OTHER	0.000461	0.999539	
Q9KSV1	OTHER	0.000379	0.999621	
Q9KSV2	SP(Sec/SPI)	0.997791	0.002209	CS pos: 19-20. ALA-EG. Pr: 0.6955
Q9KSV3	OTHER	0.000564	0.999436	
Q9KSV4	OTHER	0.010413	0.989587	
Q9KSV5	OTHER	0.037359	0.962641	
Q9KSV6	OTHER	0.122650	0.877350	
Q9KSV7	OTHER	0.000493	0.999507	
Q9KSV9	OTHER	0.044689	0.955311	
Q9KSW2	OTHER	0.000913	0.999087	
Q9KSX5	OTHER	0.020086	0.979914	
Q9KSY1	SP(Sec/SPI)	0.999647	0.000353	CS pos: 20-21. CSA-EI. Pr: 0.9547
Q9KSY2	SP(Sec/SPI)	0.994248	0.005752	CS pos: 19-20. GYA-AV. Pr: 0.4495
Q9KSY3	OTHER	0.008058	0.991942	
Q9KSY4	OTHER	0.000151	0.999849	
Q9KSY5	OTHER	0.000807	0.999193	
Q9KSY6	OTHER	0.063508	0.936492	
Q9KSY7	OTHER	0.006651	0.993349	
Q9KSY8	OTHER	0.000671	0.999329	
Q9KSZ0	OTHER	0.001527	0.998473	
Q9KSZ7	OTHER	0.020921	0.979079	
Q9KSZ9	OTHER	0.001404	0.998596	
Q9KT02	OTHER	0.000567	0.999433	
Q9KT03	OTHER	0.006779	0.993221	
Q9KT04	SP(Sec/SPI)	0.932294	0.067706	CS pos: 25-26. IMA-KT. Pr: 0.5913
Q9KT05	OTHER	0.000172	0.999828	
Q9KT06	OTHER	0.001528	0.998472	
Q9KT10	OTHER	0.001496	0.998504	
Q9KT11	OTHER	0.001293	0.998707	
Q9KT12	OTHER	0.000842	0.999158	
Q9KT13	OTHER	0.130253	0.869747	
Q9KT14	SP(Sec/SPI)	0.812267	0.187733	CS pos: 27-28. SFA-AN. Pr: 0.4596
Q9KT15	OTHER	0.001547	0.998453	
Q9KT16	SP(Sec/SPI)	0.986834	0.013166	CS pos: 18-19. TWA-SP. Pr: 0.7594
Q9KT18	OTHER	0.000259	0.999741	
Q9KT19	OTHER	0.000458	0.999542	
Q9KT22	OTHER	0.002583	0.997417	
Q9KT23	OTHER	0.001150	0.998850	
Q9KT24	OTHER	0.000514	0.999486	
Q9KT25	OTHER	0.001059	0.998941	
Q9KT27	OTHER	0.001125	0.998875	
Q9KT28	OTHER	0.000448	0.999552	
Q9KT29	OTHER	0.002739	0.997261	
Q9KT30	SP(Sec/SPI)	0.986706	0.013294	CS pos: 20-21. ALS-SP. Pr: 0.7164
Q9KT31	OTHER	0.023111	0.976889	
Q9KT33	OTHER	0.016430	0.983570	
Q9KT34	OTHER	0.001304	0.998696	
Q9KT35	OTHER	0.001720	0.998280	
Q9KT37	OTHER	0.002297	0.997703	
Q9KT38	OTHER	0.188912	0.811088	
Q9KT39	OTHER	0.122773	0.877227	
Q9KT40	OTHER	0.014615	0.985385	
Q9KT41	SP(Sec/SPI)	0.990841	0.009159	CS pos: 20-21. VGC-QM. Pr: 0.7123
Q9KT43	OTHER	0.157767	0.842233	
Q9KT45	OTHER	0.003631	0.996369	
Q9KT46	OTHER	0.001799	0.998201	
Q9KT47	OTHER	0.003851	0.996149	
Q9KT48	OTHER	0.066164	0.933836	
Q9KT53	OTHER	0.031409	0.968591	
Q9KT54	OTHER	0.026256	0.973744	
Q9KT55	OTHER	0.000427	0.999573	
Q9KT60	OTHER	0.001257	0.998743	
Q9KT61	OTHER	0.000382	0.999618	
Q9KT62	SP(Sec/SPI)	0.765294	0.234706	CS pos: 25-26. AFA-AG. Pr: 0.6857
Q9KT63	SP(Sec/SPI)	0.942960	0.057040	CS pos: 25-26. TQA-AG. Pr: 0.5851
Q9KT64	OTHER	0.062400	0.937600	
Q9KT66	OTHER	0.156535	0.843465	
Q9KT70	OTHER	0.000812	0.999188	
Q9KT73	OTHER	0.196838	0.803162	
Q9KT74	OTHER	0.000739	0.999261	
Q9KT75	OTHER	0.019028	0.980972	
Q9KT78	OTHER	0.013059	0.986941	
Q9KT85	OTHER	0.343232	0.656768	
Q9KT94	OTHER	0.001126	0.998874	
Q9KT95	SP(Sec/SPI)	0.989230	0.010770	CS pos: 22-23. ASA-LE. Pr: 0.7354
Q9KT96	OTHER	0.005212	0.994788	
Q9KT98	OTHER	0.368818	0.631182	
Q9KTA0	OTHER	0.113181	0.886819	
Q9KTA1	OTHER	0.491015	0.508985	
Q9KTA5	OTHER	0.093050	0.906950	
Q9KTA7	SP(Sec/SPI)	0.521235	0.478765	CS pos: 27-28. AET-LS. Pr: 0.2444
Q9KTB0	OTHER	0.000572	0.999428	
Q9KTB1	OTHER	0.150065	0.849935	
Q9KTB4	OTHER	0.068804	0.931196	
Q9KTC1	OTHER	0.002715	0.997285	
Q9KTC2	OTHER	0.049508	0.950492	
Q9KTC3	OTHER	0.006130	0.993870	
Q9KTC4	OTHER	0.010302	0.989698	
Q9KTC5	OTHER	0.007277	0.992723	
Q9KTC6	SP(Sec/SPI)	0.570071	0.429929	CS pos: 23-24. SSA-VK. Pr: 0.3500
Q9KTC7	OTHER	0.007804	0.992196	
Q9KTC9	SP(Sec/SPI)	0.827144	0.172856	CS pos: 20-21. VGC-SN. Pr: 0.4205
Q9KTD0	SP(Sec/SPI)	0.887672	0.112328	CS pos: 23-24. AFA-AS. Pr: 0.7082
Q9KTD5	OTHER	0.009866	0.990134	
Q9KTE1	OTHER	0.000695	0.999305	
Q9KTE5	OTHER	0.000443	0.999557	
Q9KTE7	OTHER	0.057108	0.942892	
Q9KTF6	OTHER	0.000879	0.999121	
Q9KTF7	OTHER	0.001854	0.998146	
Q9KTG0	SP(Sec/SPI)	0.736623	0.263377	CS pos: 29-30. CSS-NT. Pr: 0.3341
Q9KTG2	OTHER	0.001631	0.998369	
Q9KTG3	OTHER	0.140597	0.859403	
Q9KTG4	OTHER	0.185001	0.814999	
Q9KTG6	SP(Sec/SPI)	0.998665	0.001335	CS pos: 21-22. AVA-ND. Pr: 0.7317
Q9KTG7	SP(Sec/SPI)	0.701430	0.298570	CS pos: 27-28. GVA-KP. Pr: 0.3148
Q9KTG8	OTHER	0.000742	0.999258	
Q9KTG9	SP(Sec/SPI)	0.998337	0.001663	CS pos: 22-23. AFA-ES. Pr: 0.8034
Q9KTH0	OTHER	0.002594	0.997406	
Q9KTH1	OTHER	0.090724	0.909276	
Q9KTH2	SP(Sec/SPI)	0.996016	0.003984	CS pos: 22-23. VQA-TT. Pr: 0.9319
Q9KTH3	OTHER	0.326830	0.673170	
Q9KTH4	SP(Sec/SPI)	0.963085	0.036915	CS pos: 30-31. SYA-EV. Pr: 0.8577
Q9KTH5	OTHER	0.000474	0.999526	
Q9KTH6	OTHER	0.001958	0.998042	
Q9KTH7	OTHER	0.003848	0.996152	
Q9KTH8	OTHER	0.021902	0.978098	
Q9KTH9	OTHER	0.011889	0.988111	
Q9KTI0	OTHER	0.011240	0.988760	
Q9KTI1	OTHER	0.037614	0.962386	
Q9KTI2	OTHER	0.142296	0.857704	
Q9KTI3	OTHER	0.000220	0.999780	
Q9KTI4	OTHER	0.193039	0.806961	
Q9KTI6	OTHER	0.307487	0.692513	
Q9KTI7	OTHER	0.235113	0.764887	
Q9KTI8	OTHER	0.149448	0.850552	
Q9KTI9	SP(Sec/SPI)	0.992865	0.007135	CS pos: 22-23. VLS-AK. Pr: 0.6397
Q9KTJ0	OTHER	0.017711	0.982289	
Q9KTJ3	OTHER	0.002166	0.997834	
Q9KTJ8	OTHER	0.001070	0.998930	
Q9KTK1	SP(Sec/SPI)	0.996284	0.003716	CS pos: 21-22. AQA-TI. Pr: 0.6453
Q9KTK5	OTHER	0.117290	0.882710	
Q9KTK6	OTHER	0.000636	0.999364	
Q9KTK7	OTHER	0.005593	0.994407	
Q9KTK9	OTHER	0.007656	0.992344	
Q9KTL0	OTHER	0.004434	0.995566	
Q9KTL2	OTHER	0.000908	0.999092	
Q9KTL5	OTHER	0.001578	0.998422	
Q9KTL6	OTHER	0.006313	0.993687	
Q9KTL7	OTHER	0.335571	0.664429	
Q9KTL8	OTHER	0.000841	0.999159	
Q9KTL9	OTHER	0.267830	0.732170	
Q9KTM0	OTHER	0.000641	0.999359	
Q9KTM1	OTHER	0.001255	0.998745	
Q9KTM2	OTHER	0.001026	0.998974	
Q9KTM5	OTHER	0.020773	0.979227	
Q9KTM8	OTHER	0.165393	0.834607	
Q9KTM9	OTHER	0.000542	0.999458	
Q9KTN0	OTHER	0.000766	0.999234	
Q9KTN1	OTHER	0.001893	0.998107	
Q9KTN3	OTHER	0.001450	0.998550	
Q9KTN4	OTHER	0.001374	0.998626	
Q9KTN6	OTHER	0.003442	0.996558	
Q9KTN8	OTHER	0.007146	0.992854	
Q9KTN9	SP(Sec/SPI)	0.564394	0.435606	CS pos: 27-28. ISA-NS. Pr: 0.2192
Q9KTP0	OTHER	0.182082	0.817918	
Q9KTP1	OTHER	0.020671	0.979329	
Q9KTP2	OTHER	0.003355	0.996645	
Q9KTP4	OTHER	0.021174	0.978826	
Q9KTQ7	OTHER	0.236730	0.763270	
Q9KTR7	SP(Sec/SPI)	0.998750	0.001250	CS pos: 18-19. TNA-CP. Pr: 0.9787
Q9KTR8	OTHER	0.001787	0.998213	
Q9KTS1	OTHER	0.000222	0.999778	
Q9KTS2	OTHER	0.000952	0.999048	
Q9KTS3	OTHER	0.000776	0.999224	
Q9KTS4	OTHER	0.000399	0.999601	
Q9KTS5	OTHER	0.000724	0.999276	
Q9KTS6	OTHER	0.001170	0.998830	
Q9KTS7	OTHER	0.000991	0.999009	
Q9KTS8	OTHER	0.345814	0.654186	
Q9KTS9	OTHER	0.001466	0.998534	
Q9KTT0	OTHER	0.045547	0.954453	
Q9KTT1	OTHER	0.049875	0.950125	
Q9KTT2	OTHER	0.000749	0.999251	
Q9KTT3	OTHER	0.015243	0.984757	
Q9KTT4	OTHER	0.001461	0.998539	
Q9KTT5	OTHER	0.000678	0.999322	
Q9KTT6	OTHER	0.004494	0.995506	
Q9KTU3	OTHER	0.031514	0.968486	
Q9KTU7	OTHER	0.000475	0.999525	
Q9KTU8	OTHER	0.004478	0.995522	
Q9KTU9	OTHER	0.001662	0.998338	
Q9KTV0	OTHER	0.017894	0.982106	
Q9KTV2	OTHER	0.180369	0.819631	
Q9KTV3	OTHER	0.001906	0.998094	
Q9KTV5	OTHER	0.007822	0.992178	
Q9KTV6	OTHER	0.001714	0.998286	
Q9KTV9	OTHER	0.001436	0.998564	
Q9KTW5	OTHER	0.003220	0.996780	
Q9KTW6	OTHER	0.003876	0.996124	
Q9KTW9	OTHER	0.000424	0.999576	
Q9KTX2	OTHER	0.000902	0.999098	
Q9KTX6	OTHER	0.000552	0.999448	
Q9KTY8	OTHER	0.001036	0.998964	
Q9KTZ0	OTHER	0.000724	0.999276	
Q9KTZ2	OTHER	0.006694	0.993306	
Q9KTZ3	OTHER	0.000935	0.999065	
Q9KTZ5	OTHER	0.084678	0.915322	
Q9KTZ7	OTHER	0.006917	0.993083	
Q9KTZ8	OTHER	0.019972	0.980028	
Q9KU01	OTHER	0.023530	0.976470	
Q9KU06	OTHER	0.000699	0.999301	
Q9KU13	OTHER	0.001830	0.998170	
Q9KU14	OTHER	0.013385	0.986615	
Q9KU15	OTHER	0.001915	0.998085	
Q9KU16	OTHER	0.001440	0.998560	
Q9KU17	OTHER	0.000617	0.999383	
Q9KU19	OTHER	0.001915	0.998085	
Q9KU22	OTHER	0.055071	0.944929	
Q9KU23	OTHER	0.000382	0.999618	
Q9KU30	OTHER	0.005261	0.994739	
Q9KU32	OTHER	0.166592	0.833408	
Q9KU40	OTHER	0.022268	0.977732	
Q9KU41	SP(Sec/SPI)	0.998652	0.001348	CS pos: 18-19. CAA-SE. Pr: 0.5210
Q9KU42	OTHER	0.254697	0.745303	
Q9KU43	OTHER	0.007110	0.992890	
Q9KU51	OTHER	0.019463	0.980537	
Q9KU54	OTHER	0.001628	0.998372	
Q9KU55	OTHER	0.012531	0.987469	
Q9KU57	OTHER	0.001844	0.998156	
Q9KU58	OTHER	0.001745	0.998255	
Q9KU67	OTHER	0.001092	0.998908	
Q9KU68	OTHER	0.002338	0.997662	
Q9KU70	OTHER	0.000551	0.999449	
Q9KU74	OTHER	0.001119	0.998881	
Q9KU88	OTHER	0.001272	0.998728	
Q9KU91	SP(Sec/SPI)	0.620341	0.379659	CS pos: 30-31. IYA-QT. Pr: 0.4005
Q9KU94	OTHER	0.001581	0.998419	
Q9KU95	SP(Sec/SPI)	0.518243	0.481757	CS pos: 41-42. SNA-EE. Pr: 0.3517
Q9KU98	OTHER	0.002404	0.997596	
Q9KU99	OTHER	0.023800	0.976200	
Q9KUA2	SP(Sec/SPI)	0.525865	0.474135	CS pos: 35-36. CLG-SW. Pr: 0.3676
Q9KUA3	SP(Sec/SPI)	0.805226	0.194774	CS pos: 27-28. AFA-RS. Pr: 0.4210
Q9KUA4	OTHER	0.483148	0.516852	
Q9KUA5	OTHER	0.395596	0.604404	
Q9KUA6	OTHER	0.002753	0.997247	
Q9KUA7	OTHER	0.000520	0.999480	
Q9KUA8	OTHER	0.003207	0.996793	
Q9KUB1	OTHER	0.003662	0.996338	
Q9KUB2	OTHER	0.002997	0.997003	
Q9KUB3	OTHER	0.001827	0.998173	
Q9KUB4	OTHER	0.005036	0.994964	
Q9KUB5	SP(Sec/SPI)	0.574454	0.425546	CS pos: 36-37. AFA-AQ. Pr: 0.5122
Q9KUB6	OTHER	0.000264	0.999736	
Q9KUB7	OTHER	0.000682	0.999318	
Q9KUB9	SP(Sec/SPI)	0.975984	0.024016	CS pos: 22-23. ALA-QE. Pr: 0.7923
Q9KUC1	OTHER	0.001218	0.998782	
Q9KUC2	SP(Sec/SPI)	0.750441	0.249559	CS pos: 25-26. IWS-TR. Pr: 0.6351
Q9KUC3	OTHER	0.004382	0.995618	
Q9KUC4	SP(Sec/SPI)	0.515677	0.484323	CS pos: 25-26. AVA-MV. Pr: 0.3180
Q9KUC5	OTHER	0.001614	0.998386	
Q9KUD3	OTHER	0.001014	0.998986	
Q9KUD4	OTHER	0.335234	0.664766	
Q9KUD5	OTHER	0.018856	0.981144	
Q9KUD8	OTHER	0.207050	0.792950	
Q9KUE1	OTHER	0.001524	0.998476	
Q9KUE3	SP(Sec/SPI)	0.781206	0.218794	CS pos: 21-22. CAG-LF. Pr: 0.3099
Q9KUE5	OTHER	0.001995	0.998005	
Q9KUE6	SP(Sec/SPI)	0.998942	0.001058	CS pos: 18-19. AMA-AG. Pr: 0.5829
Q9KUE9	OTHER	0.008468	0.991532	
Q9KUF2	OTHER	0.001558	0.998442	
Q9KUG2	OTHER	0.019281	0.980719	
Q9KUG3	OTHER	0.169565	0.830435	
Q9KUG6	OTHER	0.037231	0.962769	
Q9KUG7	SP(Sec/SPI)	0.995165	0.004835	CS pos: 20-21. CSS-SD. Pr: 0.3984
Q9KUG8	OTHER	0.088217	0.911783	
Q9KUG9	OTHER	0.002811	0.997189	
Q9KUH1	OTHER	0.000802	0.999198	
Q9KUH5	OTHER	0.004145	0.995855	
Q9KUH9	OTHER	0.010229	0.989771	
Q9KUI5	SP(Sec/SPI)	0.536559	0.463441	CS pos: 20-21. AGM-GH. Pr: 0.1888
Q9KUJ5	OTHER	0.006279	0.993721	
Q9KUJ8	OTHER	0.000762	0.999238	
Q9KUK0	OTHER	0.001004	0.998996	
Q9KUK2	OTHER	0.000857	0.999143	
Q9KUK3	OTHER	0.000352	0.999648	
Q9KUK5	OTHER	0.000476	0.999524	
Q9KUK7	OTHER	0.005950	0.994050	
Q9KUK8	OTHER	0.000755	0.999245	
Q9KUK9	OTHER	0.002022	0.997978	
Q9KUL0	OTHER	0.000917	0.999083	
Q9KUL1	OTHER	0.021296	0.978704	
Q9KUL2	OTHER	0.007666	0.992334	
Q9KUL3	SP(Sec/SPI)	0.926276	0.073724	CS pos: 24-25. ACG-DQ. Pr: 0.3879
Q9KUL4	SP(Sec/SPI)	0.997930	0.002070	CS pos: 21-22. AFA-GG. Pr: 0.8096
Q9KUL6	OTHER	0.255055	0.744945	
Q9KUL8	OTHER	0.001903	0.998097	
Q9KUL9	OTHER	0.000513	0.999487	
Q9KUM0	OTHER	0.000710	0.999290	
Q9KUM1	OTHER	0.000256	0.999744	
Q9KUM2	OTHER	0.000776	0.999224	
Q9KUM3	OTHER	0.001343	0.998657	
Q9KUM4	OTHER	0.001049	0.998951	
Q9KUM5	OTHER	0.004416	0.995584	
Q9KUM9	OTHER	0.000609	0.999391	
Q9KUN1	OTHER	0.064277	0.935723	
